Age,CityTier,DurationOfPitch,NumberOfPersonVisiting,NumberOfFollowups,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,MonthlyIncome,TypeofContact,Occupation,Gender,ProductPitched,MaritalStatus,Designation
34.0,1,16.0,2,3.0,5.0,2.0,0,4,0,0.0,21125.0,Self Enquiry,Small Business,Male,Deluxe,Single,Manager
39.0,1,16.0,4,4.0,3.0,4.0,0,1,1,2.0,23449.0,Self Enquiry,Salaried,Male,Basic,Married,Executive
37.0,1,9.0,2,3.0,3.0,2.0,0,1,1,0.0,24434.0,Self Enquiry,Salaried,Male,Standard,Married,Senior Manager
37.0,1,25.0,3,2.0,3.0,6.0,0,5,1,2.0,22366.0,Company Invited,Salaried,Male,Basic,Married,Executive
34.0,1,13.0,2,3.0,4.0,1.0,0,3,1,0.0,26994.0,Self Enquiry,Salaried,Female,Standard,Single,Senior Manager
32.0,1,18.0,4,4.0,5.0,3.0,1,2,0,3.0,25511.0,Self Enquiry,Small Business,Male,Deluxe,Divorced,Manager
48.0,1,28.0,2,3.0,3.0,4.0,0,5,0,0.0,32174.0,Company Invited,Small Business,Female,Super Deluxe,Married,AVP
51.0,1,6.0,3,3.0,3.0,2.0,0,4,1,0.0,17723.0,Self Enquiry,Salaried,Male,Basic,Divorced,Executive
22.0,1,13.0,3,3.0,4.0,2.0,1,3,1,0.0,17472.0,Self Enquiry,Salaried,Male,Basic,Single,Executive
28.0,1,17.0,3,4.0,5.0,3.0,0,3,1,1.0,27471.0,Company Invited,Salaried,Male,Standard,Married,Senior Manager
41.0,1,31.0,4,4.0,3.0,3.0,0,3,1,2.0,21997.0,Self Enquiry,Large Business,Male,Deluxe,Married,Manager
24.0,1,6.0,3,3.0,3.0,3.0,1,3,0,2.0,17293.0,Self Enquiry,Small Business,Male,Basic,Married,Executive
29.0,3,12.0,3,4.0,5.0,2.0,0,1,1,1.0,27141.0,Self Enquiry,Small Business,Male,Deluxe,Single,Manager
43.0,1,16.0,2,4.0,3.0,2.0,0,3,1,0.0,20257.0,Company Invited,Salaried,Female,Deluxe,Married,Manager
42.0,1,8.0,2,3.0,3.0,3.0,1,3,1,0.0,25124.0,Company Invited,Salaried,Male,Standard,Married,Senior Manager
25.0,3,32.0,2,3.0,3.0,2.0,0,4,0,0.0,21180.0,Self Enquiry,Small Business,Female,Deluxe,Single,Manager
23.0,3,8.0,3,3.0,5.0,4.0,0,3,1,1.0,17322.0,Self Enquiry,Large Business,Male,Basic,Married,Executive
38.0,1,14.0,2,4.0,4.0,2.0,1,1,1,0.0,17133.0,Company Invited,Small Business,Female,Deluxe,Married,Manager
35.0,3,17.0,3,4.0,3.0,3.0,1,1,1,2.0,22679.0,Company Invited,Salaried,Male,Deluxe,Married,Manager
32.0,3,20.0,3,4.0,5.0,4.0,0,2,0,1.0,22911.0,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
38.0,1,7.0,3,4.0,3.0,3.0,0,2,1,2.0,20793.0,Self Enquiry,Salaried,Female,Basic,Single,Executive
60.0,1,13.0,2,3.0,5.0,6.0,0,5,1,0.0,34566.0,Self Enquiry,Salaried,Female,King,Married,VP
29.0,1,13.0,3,5.0,3.0,3.0,1,4,1,2.0,21381.0,Company Invited,Salaried,Male,Basic,Married,Executive
39.0,1,8.0,3,3.0,5.0,2.0,1,1,1,0.0,32123.0,Self Enquiry,Salaried,Female,Basic,Married,Executive
37.0,1,15.0,3,4.0,3.0,3.0,0,4,1,1.0,28774.0,Self Enquiry,Large Business,Female,Standard,Married,Senior Manager
32.0,1,14.0,3,4.0,5.0,3.0,0,1,1,1.0,22984.0,Self Enquiry,Small Business,Female,Deluxe,Married,Manager
39.0,1,17.0,4,4.0,3.0,2.0,0,5,0,1.0,21362.0,Company Invited,Small Business,Male,Basic,Married,Executive
45.0,1,11.0,3,4.0,4.0,2.0,0,1,1,2.0,24611.0,Self Enquiry,Small Business,Male,Deluxe,Single,Manager
47.0,3,17.0,4,5.0,3.0,4.0,1,1,0,1.0,27749.0,Self Enquiry,Small Business,Female,Standard,Married,Senior Manager
56.0,1,13.0,3,3.0,3.0,1.0,0,4,1,2.0,17339.0,Self Enquiry,Large Business,Male,Basic,Married,Executive
34.0,1,14.0,3,3.0,3.0,4.0,0,4,1,1.0,21142.0,Self Enquiry,Small Business,Female,Deluxe,Single,Manager
42.0,1,16.0,4,4.0,5.0,4.0,0,2,0,3.0,20916.0,Self Enquiry,Salaried,Male,Basic,Divorced,Executive
29.0,1,9.0,3,6.0,3.0,7.0,1,3,1,2.0,22142.0,Self Enquiry,Small Business,Male,Basic,Married,Executive
36.0,1,9.0,4,5.0,3.0,2.0,1,3,1,1.0,23608.0,Company Invited,Small Business,Male,Basic,Single,Executive
55.0,3,10.0,3,4.0,5.0,4.0,0,4,1,2.0,24618.0,Self Enquiry,Small Business,Female,Deluxe,Divorced,Manager
38.0,3,16.0,4,4.0,4.0,3.0,0,2,1,1.0,27512.0,Company Invited,Small Business,Male,Standard,Married,Senior Manager
35.0,1,17.0,3,4.0,5.0,3.0,1,5,1,2.0,24884.0,Company Invited,Small Business,Male,Standard,Married,Senior Manager
49.0,1,7.0,3,2.0,3.0,4.0,0,2,0,1.0,35563.0,Company Invited,Small Business,Male,Super Deluxe,Single,AVP
35.0,1,13.0,3,5.0,4.0,8.0,0,3,1,1.0,23183.0,Self Enquiry,Salaried,Female,Deluxe,Married,Manager
60.0,1,10.0,4,5.0,3.0,5.0,0,3,0,1.0,20855.0,Self Enquiry,Salaried,Male,Basic,Married,Executive
34.0,3,17.0,3,5.0,3.0,5.0,0,3,1,2.0,23360.0,Company Invited,Small Business,Male,Deluxe,Single,Manager
44.0,3,22.0,3,5.0,3.0,5.0,0,5,1,1.0,25482.0,Company Invited,Salaried,Male,Deluxe,Married,Manager
30.0,1,24.0,3,3.0,3.0,2.0,0,1,1,2.0,17632.0,Self Enquiry,Salaried,Female,Basic,Single,Executive
30.0,1,8.0,2,3.0,3.0,1.0,0,4,1,0.0,17564.0,Company Invited,Small Business,Female,Basic,Single,Executive
37.0,1,17.0,2,3.0,3.0,2.0,1,3,0,1.0,27185.0,Company Invited,Salaried,Male,Standard,Married,Senior Manager
54.0,1,6.0,2,3.0,3.0,7.0,0,4,1,1.0,32328.0,Self Enquiry,Small Business,Female,Super Deluxe,Single,AVP
43.0,3,15.0,3,4.0,4.0,2.0,0,3,0,2.0,25503.0,Self Enquiry,Small Business,Male,Deluxe,Divorced,Manager
34.0,1,13.0,2,3.0,3.0,2.0,0,1,0,1.0,17972.0,Self Enquiry,Small Business,Male,Basic,Single,Executive
52.0,1,10.0,4,4.0,4.0,5.0,0,5,0,2.0,32412.0,Self Enquiry,Small Business,Female,Super Deluxe,Single,AVP
34.0,1,7.0,3,2.0,4.0,3.0,1,3,1,1.0,24166.0,Company Invited,Salaried,Female,Deluxe,Married,Manager
28.0,3,9.0,4,4.0,3.0,3.0,1,4,0,2.0,23156.0,Self Enquiry,Salaried,Male,Deluxe,Single,Manager
35.0,3,8.0,3,3.0,3.0,2.0,0,1,1,2.0,17014.0,Self Enquiry,Small Business,Female,Basic,Married,Executive
32.0,1,8.0,2,4.0,5.0,5.0,0,4,0,1.0,17176.0,Self Enquiry,Large Business,Male,Deluxe,Single,Manager
45.0,1,24.0,4,6.0,3.0,4.0,0,4,1,1.0,20968.0,Company Invited,Salaried,Male,Basic,Single,Executive
34.0,1,6.0,3,1.0,3.0,3.0,0,1,1,1.0,18280.0,Self Enquiry,Salaried,Female,Basic,Single,Executive
46.0,3,9.0,2,3.0,3.0,4.0,0,1,1,0.0,32465.0,Self Enquiry,Small Business,Male,Super Deluxe,Married,AVP
47.0,3,22.0,3,6.0,3.0,8.0,1,1,0,2.0,22101.0,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
37.0,1,17.0,3,4.0,5.0,2.0,1,5,1,2.0,26999.0,Self Enquiry,Salaried,Male,Standard,Married,Senior Manager
26.0,1,9.0,3,4.0,3.0,8.0,1,5,0,1.0,22655.0,Self Enquiry,Salaried,Male,Basic,Married,Executive
60.0,1,25.0,4,4.0,3.0,8.0,0,3,1,2.0,29190.0,Self Enquiry,Small Business,Male,Standard,Single,Senior Manager
52.0,1,9.0,2,4.0,3.0,3.0,1,2,0,0.0,22969.0,Self Enquiry,Small Business,Male,Standard,Divorced,Senior Manager
30.0,1,14.0,3,4.0,3.0,5.0,1,4,1,2.0,22017.0,Self Enquiry,Large Business,Female,Basic,Married,Executive
33.0,3,11.0,3,6.0,3.0,3.0,0,1,1,1.0,29078.0,Self Enquiry,Small Business,Male,Standard,Married,Senior Manager
44.0,1,6.0,2,3.0,4.0,2.0,1,3,1,1.0,17342.0,Company Invited,Small Business,Male,Basic,Married,Executive
57.0,1,14.0,3,6.0,3.0,6.0,0,1,0,1.0,25938.0,Self Enquiry,Salaried,Male,Standard,Single,Senior Manager
42.0,3,7.0,4,4.0,3.0,2.0,1,4,0,3.0,24671.0,Self Enquiry,Salaried,Female,Deluxe,Single,Manager
53.0,3,8.0,2,4.0,4.0,3.0,0,2,0,1.0,22525.0,Company Invited,Small Business,Female,Standard,Divorced,Senior Manager
18.0,3,9.0,3,3.0,3.0,2.0,1,5,0,1.0,16569.0,Company Invited,Small Business,Female,Basic,Single,Executive
22.0,3,29.0,3,4.0,3.0,3.0,0,1,0,1.0,22125.0,Self Enquiry,Large Business,Male,Basic,Single,Executive
39.0,1,16.0,3,3.0,5.0,2.0,1,3,1,2.0,32068.0,Self Enquiry,Small Business,Male,Super Deluxe,Married,AVP
33.0,1,9.0,2,3.0,3.0,2.0,1,1,1,1.0,17909.0,Company Invited,Salaried,Female,Basic,Married,Executive
27.0,3,15.0,3,5.0,5.0,8.0,0,3,0,1.0,24004.0,Self Enquiry,Large Business,Male,Deluxe,Single,Manager
35.0,3,10.0,3,6.0,5.0,5.0,0,5,1,2.0,23437.0,Self Enquiry,Salaried,Male,Deluxe,Single,Manager
51.0,1,8.0,2,5.0,4.0,6.0,0,1,0,1.0,20482.0,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
42.0,3,11.0,3,4.0,4.0,3.0,0,3,1,1.0,28033.0,Company Invited,Small Business,Male,Deluxe,Single,Manager
40.0,1,12.0,3,3.0,3.0,1.0,0,5,1,2.0,28237.0,Self Enquiry,Salaried,Female,Super Deluxe,Single,AVP
36.0,3,6.0,2,3.0,3.0,5.0,0,1,1,1.0,21653.0,Company Invited,Small Business,Female,Deluxe,Single,Manager
33.0,3,13.0,3,4.0,3.0,3.0,0,5,1,2.0,23688.0,Self Enquiry,Small Business,Male,Deluxe,Single,Manager
25.0,1,14.0,3,4.0,3.0,3.0,1,4,0,1.0,21564.0,Company Invited,Salaried,Female,Basic,Married,Executive
18.0,3,16.0,3,4.0,3.0,2.0,0,2,1,2.0,16200.0,Self Enquiry,Small Business,Female,Basic,Single,Executive
51.0,1,31.0,4,4.0,3.0,5.0,1,4,1,3.0,32651.0,Self Enquiry,Salaried,Male,Super Deluxe,Married,AVP
49.0,1,11.0,4,5.0,3.0,2.0,0,5,1,1.0,29677.0,Self Enquiry,Salaried,Male,Standard,Single,Senior Manager
34.0,1,22.0,3,4.0,3.0,2.0,0,5,1,1.0,17553.0,Company Invited,Salaried,Female,Basic,Single,Executive
59.0,1,30.0,3,4.0,3.0,3.0,0,3,1,2.0,21050.0,Self Enquiry,Salaried,Male,Basic,Married,Executive
30.0,3,10.0,4,4.0,3.0,3.0,0,2,0,1.0,24239.0,Self Enquiry,Small Business,Female,Deluxe,Divorced,Manager
56.0,1,11.0,2,4.0,3.0,2.0,1,4,0,1.0,22713.0,Self Enquiry,Salaried,Male,Deluxe,Divorced,Manager
40.0,3,11.0,2,4.0,5.0,6.0,1,5,0,1.0,25475.0,Company Invited,Salaried,Male,Standard,Divorced,Senior Manager
32.0,1,11.0,3,4.0,4.0,4.0,0,3,1,0.0,20878.0,Self Enquiry,Salaried,Female,Deluxe,Married,Manager
30.0,3,17.0,3,5.0,4.0,3.0,1,5,1,1.0,26946.0,Self Enquiry,Small Business,Female,Deluxe,Married,Manager
29.0,1,6.0,2,4.0,5.0,2.0,1,2,0,0.0,17319.0,Self Enquiry,Salaried,Female,Basic,Divorced,Executive
19.0,1,15.0,4,4.0,3.0,3.0,0,5,0,1.0,20582.0,Company Invited,Small Business,Male,Basic,Single,Executive
38.0,3,16.0,3,4.0,3.0,1.0,1,3,1,1.0,23740.0,Self Enquiry,Small Business,Male,Standard,Married,Senior Manager
28.0,3,6.0,3,3.0,3.0,4.0,0,3,1,0.0,17909.0,Company Invited,Large Business,Male,Basic,Divorced,Executive
36.0,3,9.0,4,4.0,3.0,3.0,0,2,1,1.0,20692.0,Self Enquiry,Small Business,Female,Basic,Divorced,Executive
38.0,3,13.0,4,4.0,3.0,6.0,0,3,1,1.0,25180.0,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
44.0,1,9.0,4,4.0,3.0,8.0,1,3,0,1.0,28909.0,Company Invited,Salaried,Male,Basic,Married,Executive
54.0,1,15.0,3,3.0,3.0,4.0,0,5,0,1.0,17897.0,Self Enquiry,Salaried,Female,Deluxe,Married,Manager
45.0,1,9.0,3,4.0,3.0,7.0,1,1,0,2.0,28887.0,Company Invited,Small Business,Male,Standard,Single,Senior Manager
35.0,1,14.0,2,1.0,3.0,2.0,0,5,1,1.0,17269.0,Self Enquiry,Salaried,Male,Basic,Married,Executive
37.0,1,9.0,4,4.0,3.0,6.0,0,5,1,1.0,21197.0,Self Enquiry,Small Business,Male,Basic,Single,Executive
45.0,3,7.0,3,4.0,5.0,2.0,0,4,1,2.0,33061.0,Self Enquiry,Salaried,Male,Deluxe,Married,Manager
34.0,1,8.0,2,4.0,3.0,2.0,0,4,0,1.0,24547.0,Company Invited,Salaried,Male,Deluxe,Married,Manager
35.0,3,13.0,2,3.0,3.0,2.0,1,4,1,1.0,20204.0,Self Enquiry,Salaried,Female,Deluxe,Married,Manager
28.0,3,15.0,3,4.0,3.0,3.0,0,1,1,1.0,27404.0,Company Invited,Salaried,Male,Standard,Single,Senior Manager
29.0,1,9.0,3,6.0,3.0,7.0,1,3,1,1.0,22142.0,Self Enquiry,Small Business,Male,Basic,Divorced,Executive
23.0,1,12.0,3,1.0,5.0,2.0,1,3,1,2.0,16601.0,Self Enquiry,Salaried,Male,Basic,Divorced,Executive
34.0,1,22.0,4,4.0,3.0,2.0,1,1,1,2.0,23556.0,Self Enquiry,Small Business,Female,Deluxe,Married,Manager
50.0,1,15.0,3,3.0,3.0,5.0,0,5,1,0.0,17380.0,Self Enquiry,Salaried,Male,Basic,Divorced,Executive
45.0,2,30.0,2,3.0,4.0,2.0,0,4,0,1.0,17177.0,Self Enquiry,Small Business,Male,Basic,Single,Executive
30.0,3,18.0,3,4.0,5.0,2.0,0,5,1,0.0,17033.0,Company Invited,Salaried,Male,Basic,Divorced,Executive
30.0,1,15.0,3,6.0,5.0,5.0,0,1,0,1.0,28393.0,Self Enquiry,Salaried,Female,Deluxe,Married,Manager
46.0,1,27.0,4,6.0,5.0,4.0,1,3,0,1.0,29529.0,Self Enquiry,Small Business,Male,Standard,Married,Senior Manager
28.0,1,18.0,3,3.0,3.0,2.0,1,4,1,1.0,17515.0,Self Enquiry,Salaried,Female,Basic,Married,Executive
57.0,3,18.0,3,5.0,5.0,6.0,0,5,0,2.0,24058.0,Self Enquiry,Small Business,Female,Deluxe,Married,Manager
46.0,1,13.0,3,3.0,3.0,7.0,0,1,1,1.0,25845.0,Self Enquiry,Small Business,Male,Standard,Married,Senior Manager
24.0,1,17.0,4,3.0,3.0,3.0,0,2,1,2.0,22183.0,Self Enquiry,Small Business,Male,Basic,Single,Executive
35.0,1,10.0,3,5.0,3.0,5.0,0,2,1,1.0,21657.0,Company Invited,Salaried,Male,Basic,Divorced,Executive
53.0,1,15.0,3,5.0,4.0,4.0,0,2,1,2.0,23619.0,Self Enquiry,Small Business,Male,Deluxe,Divorced,Manager
45.0,1,11.0,2,5.0,5.0,2.0,1,3,1,0.0,20769.0,Self Enquiry,Small Business,Female,Deluxe,Single,Manager
50.0,1,23.0,2,4.0,5.0,6.0,0,3,1,0.0,28269.0,Self Enquiry,Salaried,Female,Standard,Married,Senior Manager
36.0,1,8.0,3,3.0,3.0,5.0,0,5,1,0.0,17543.0,Self Enquiry,Salaried,Female,Basic,Married,Executive
54.0,1,6.0,2,3.0,3.0,1.0,0,5,1,1.0,25502.0,Company Invited,Salaried,Female,Standard,Married,Senior Manager
23.0,1,18.0,3,4.0,4.0,3.0,0,1,1,2.0,20922.0,Self Enquiry,Small Business,Female,Basic,Married,Executive
42.0,1,30.0,2,3.0,5.0,2.0,1,1,1,0.0,22406.0,Self Enquiry,Small Business,Male,Standard,Married,Senior Manager
34.0,1,15.0,2,3.0,3.0,1.0,0,5,1,1.0,23500.0,Self Enquiry,Salaried,Male,Standard,Married,Senior Manager
28.0,3,18.0,4,2.0,3.0,2.0,0,3,1,2.0,21212.0,Self Enquiry,Small Business,Female,Basic,Divorced,Executive
37.0,1,16.0,3,5.0,4.0,4.0,1,4,1,1.0,27525.0,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
33.0,1,9.0,3,4.0,3.0,6.0,1,5,1,2.0,23676.0,Company Invited,Salaried,Female,Deluxe,Single,Manager
32.0,3,20.0,4,5.0,5.0,7.0,1,1,1,1.0,20980.0,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
32.0,3,20.0,3,4.0,5.0,4.0,0,1,0,2.0,22911.0,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
33.0,1,7.0,4,5.0,4.0,8.0,0,3,1,1.0,21010.0,Company Invited,Salaried,Female,Basic,Divorced,Executive
55.0,1,26.0,2,3.0,3.0,4.0,1,2,1,1.0,20415.0,Self Enquiry,Large Business,Male,Deluxe,Divorced,Manager
32.0,2,29.0,3,6.0,3.0,3.0,0,1,0,2.0,28530.0,Self Enquiry,Salaried,Male,Basic,Married,Executive
41.0,1,11.0,2,1.0,4.0,4.0,0,5,1,0.0,21870.0,Self Enquiry,Salaried,Male,Deluxe,Single,Manager
38.0,1,15.0,3,3.0,3.0,2.0,0,1,1,2.0,17288.0,Self Enquiry,Salaried,Female,Basic,Single,Executive
52.0,1,31.0,2,4.0,3.0,4.0,0,5,0,1.0,28826.0,Company Invited,Small Business,Female,Super Deluxe,Divorced,AVP
59.0,3,17.0,3,4.0,3.0,2.0,0,3,0,2.0,32550.0,Self Enquiry,Small Business,Male,Super Deluxe,Single,AVP
46.0,1,14.0,3,4.0,5.0,4.0,0,3,1,2.0,28402.0,Self Enquiry,Salaried,Male,Standard,Married,Senior Manager
36.0,3,23.0,4,4.0,4.0,2.0,0,1,1,2.0,26698.0,Self Enquiry,Small Business,Male,Standard,Married,Senior Manager
46.0,3,15.0,2,3.0,3.0,5.0,0,3,0,1.0,25096.0,Self Enquiry,Small Business,Male,Standard,Married,Senior Manager
33.0,1,27.0,3,1.0,4.0,2.0,0,1,1,1.0,17028.0,Self Enquiry,Small Business,Male,Basic,Married,Executive
44.0,1,17.0,3,4.0,3.0,2.0,0,5,0,2.0,21133.0,Company Invited,Salaried,Female,Basic,Single,Executive
28.0,1,35.0,3,5.0,4.0,2.0,0,1,1,2.0,21549.0,Self Enquiry,Salaried,Male,Deluxe,Divorced,Manager
31.0,3,13.0,2,4.0,3.0,4.0,0,4,1,1.0,17329.0,Self Enquiry,Salaried,Male,Basic,Divorced,Executive
48.0,1,10.0,2,4.0,3.0,3.0,0,5,1,1.0,30202.0,Company Invited,Small Business,Male,Super Deluxe,Married,AVP
36.0,3,8.0,3,4.0,3.0,2.0,0,1,1,1.0,22596.0,Self Enquiry,Small Business,Male,Standard,Married,Senior Manager
28.0,1,15.0,3,6.0,3.0,3.0,0,2,1,2.0,23299.0,Company Invited,Salaried,Male,Basic,Divorced,Executive
26.0,3,12.0,3,5.0,3.0,3.0,1,3,0,2.0,24422.0,Self Enquiry,Small Business,Male,Deluxe,Single,Manager
60.0,1,9.0,4,5.0,3.0,5.0,1,5,1,1.0,32404.0,Self Enquiry,Salaried,Female,Super Deluxe,Single,AVP
40.0,1,25.0,2,3.0,3.0,1.0,1,2,1,1.0,17741.0,Self Enquiry,Small Business,Male,Deluxe,Divorced,Manager
36.0,3,8.0,3,4.0,3.0,2.0,0,2,1,0.0,22596.0,Self Enquiry,Small Business,Male,Standard,Divorced,Senior Manager
43.0,1,18.0,2,4.0,4.0,2.0,0,3,0,1.0,29336.0,Self Enquiry,Salaried,Male,Super Deluxe,Married,AVP
23.0,1,9.0,4,4.0,3.0,2.0,0,5,1,1.0,21201.0,Self Enquiry,Large Business,Male,Basic,Married,Executive
46.0,1,8.0,2,3.0,3.0,7.0,0,5,0,0.0,32861.0,Self Enquiry,Salaried,Male,Super Deluxe,Divorced,AVP
19.0,1,16.0,3,4.0,4.0,2.0,1,5,1,1.0,16859.0,Company Invited,Small Business,Female,Basic,Single,Executive
29.0,1,8.0,2,3.0,3.0,2.0,0,3,0,0.0,23853.0,Company Invited,Salaried,Male,Deluxe,Married,Manager
40.0,3,6.0,2,5.0,3.0,3.0,1,3,1,0.0,22457.0,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
45.0,1,22.0,4,4.0,3.0,3.0,0,3,0,2.0,26656.0,Self Enquiry,Small Business,Female,Standard,Divorced,Senior Manager
53.0,1,18.0,3,4.0,3.0,2.0,0,1,1,1.0,21827.0,Self Enquiry,Salaried,Female,Deluxe,Married,Manager
40.0,1,13.0,3,3.0,5.0,4.0,1,3,0,1.0,17166.0,Self Enquiry,Salaried,Male,Basic,Single,Executive
43.0,1,24.0,3,2.0,5.0,5.0,1,1,1,2.0,25223.0,Self Enquiry,Salaried,Female,Deluxe,Single,Manager
37.0,1,19.0,3,5.0,3.0,2.0,0,1,1,1.0,27536.0,Self Enquiry,Small Business,Female,Standard,Single,Senior Manager
32.0,1,22.0,4,4.0,3.0,3.0,0,4,1,1.0,21288.0,Company Invited,Small Business,Male,Basic,Married,Executive
33.0,1,7.0,4,4.0,5.0,3.0,0,2,0,3.0,21634.0,Self Enquiry,Salaried,Male,Basic,Single,Executive
40.0,1,31.0,3,4.0,3.0,2.0,0,4,1,1.0,22786.0,Self Enquiry,Salaried,Male,Deluxe,Single,Manager
30.0,1,15.0,4,5.0,3.0,3.0,1,3,0,1.0,23734.0,Self Enquiry,Small Business,Male,Deluxe,Divorced,Manager
26.0,3,16.0,4,5.0,5.0,5.0,0,1,1,1.0,23078.0,Self Enquiry,Salaried,Male,Basic,Divorced,Executive
37.0,1,13.0,1,3.0,3.0,5.0,0,1,0,0.0,28664.0,Self Enquiry,Small Business,Male,Standard,Single,Senior Manager
48.0,3,8.0,2,1.0,4.0,4.0,0,3,0,1.0,23120.0,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
59.0,1,7.0,3,6.0,3.0,4.0,1,1,1,2.0,24338.0,Company Invited,Salaried,Male,Deluxe,Married,Manager
22.0,1,9.0,2,4.0,3.0,1.0,1,3,0,1.0,17853.0,Company Invited,Salaried,Male,Basic,Married,Executive
32.0,3,8.0,2,4.0,4.0,1.0,1,1,1,0.0,24907.0,Self Enquiry,Small Business,Male,Deluxe,Single,Manager
37.0,3,9.0,3,4.0,3.0,5.0,0,4,1,2.0,23180.0,Self Enquiry,Salaried,Female,Deluxe,Single,Manager
32.0,3,11.0,2,3.0,4.0,2.0,0,3,1,1.0,21524.0,Company Invited,Salaried,Male,Deluxe,Divorced,Manager
23.0,1,26.0,3,3.0,3.0,1.0,0,4,1,2.0,17272.0,Self Enquiry,Salaried,Male,Deluxe,Single,Manager
44.0,1,10.0,3,1.0,5.0,2.0,0,5,1,2.0,34190.0,Self Enquiry,Salaried,Male,King,Married,VP
34.0,3,25.0,3,2.0,3.0,1.0,1,2,1,2.0,20304.0,Company Invited,Small Business,Male,Deluxe,Single,Manager
31.0,1,9.0,5,5.0,3.0,3.0,0,4,1,2.0,22830.0,Self Enquiry,Salaried,Male,Deluxe,Married,Manager
48.0,1,21.0,4,4.0,4.0,2.0,0,3,0,3.0,24145.0,Company Invited,Large Business,Male,Deluxe,Married,Manager
38.0,1,8.0,3,1.0,5.0,7.0,1,2,1,2.0,20980.0,Company Invited,Salaried,Female,Deluxe,Single,Manager
27.0,1,32.0,3,6.0,3.0,3.0,0,1,0,1.0,20971.0,Self Enquiry,Salaried,Male,Basic,Single,Executive
43.0,3,21.0,4,5.0,3.0,2.0,0,3,1,1.0,24922.0,Self Enquiry,Small Business,Female,Deluxe,Single,Manager
26.0,3,35.0,3,5.0,3.0,4.0,0,4,1,2.0,27317.0,Self Enquiry,Salaried,Male,Deluxe,Married,Manager
36.0,2,15.0,4,4.0,3.0,3.0,0,5,0,2.0,23001.0,Self Enquiry,Large Business,Male,Basic,Single,Executive
40.0,1,6.0,3,4.0,4.0,2.0,0,1,1,1.0,28503.0,Company Invited,Salaried,Male,Super Deluxe,Married,AVP
31.0,1,15.0,2,3.0,4.0,2.0,0,3,0,0.0,25648.0,Self Enquiry,Salaried,Male,Standard,Married,Senior Manager
44.0,1,16.0,4,4.0,3.0,5.0,1,3,1,1.0,24357.0,Company Invited,Small Business,Male,Deluxe,Married,Manager
45.0,1,26.0,3,3.0,3.0,1.0,1,3,1,1.0,28496.0,Self Enquiry,Small Business,Male,Super Deluxe,Married,AVP
18.0,1,11.0,3,3.0,3.0,2.0,0,1,0,1.0,16051.0,Company Invited,Salaried,Male,Basic,Single,Executive
49.0,1,13.0,4,5.0,3.0,4.0,0,1,0,3.0,22918.0,Self Enquiry,Salaried,Male,Deluxe,Single,Manager
35.0,1,22.0,2,2.0,4.0,1.0,0,3,1,1.0,17426.0,Self Enquiry,Small Business,Male,Basic,Divorced,Executive
36.0,1,28.0,3,4.0,3.0,3.0,1,3,0,2.0,22692.0,Self Enquiry,Salaried,Female,Deluxe,Divorced,Manager
39.0,3,9.0,3,5.0,3.0,5.0,0,5,1,2.0,23927.0,Company Invited,Salaried,Male,Deluxe,Divorced,Manager
53.0,3,8.0,3,4.0,3.0,3.0,0,3,1,0.0,30427.0,Self Enquiry,Salaried,Female,Super Deluxe,Divorced,AVP
25.0,3,10.0,3,4.0,3.0,2.0,0,4,1,1.0,23677.0,Self Enquiry,Salaried,Female,Deluxe,Divorced,Manager
27.0,1,8.0,2,3.0,5.0,2.0,0,3,1,1.0,17341.0,Self Enquiry,Salaried,Female,Basic,Married,Executive
29.0,3,12.0,4,4.0,3.0,3.0,0,3,1,1.0,23586.0,Self Enquiry,Small Business,Male,Deluxe,Single,Manager
24.0,1,15.0,2,4.0,4.0,2.0,0,5,1,0.0,17694.0,Company Invited,Salaried,Male,Basic,Married,Executive
28.0,1,18.0,3,3.0,3.0,2.0,1,4,1,0.0,17515.0,Self Enquiry,Salaried,Female,Basic,Divorced,Executive
30.0,1,22.0,4,6.0,3.0,2.0,1,5,1,2.0,20846.0,Self Enquiry,Salaried,Female,Basic,Married,Executive
25.0,2,8.0,2,3.0,4.0,5.0,0,4,0,0.0,17187.0,Self Enquiry,Salaried,Female,Basic,Married,Executive
57.0,1,30.0,2,2.0,3.0,4.0,1,4,1,1.0,24439.0,Self Enquiry,Salaried,Male,Standard,Married,Senior Manager
53.0,3,127.0,3,4.0,3.0,4.0,0,1,1,2.0,22160.0,Company Invited,Salaried,Male,Basic,Married,Executive
36.0,2,14.0,3,4.0,5.0,1.0,0,1,0,1.0,17342.0,Self Enquiry,Salaried,Male,Basic,Married,Executive
27.0,1,8.0,2,3.0,3.0,3.0,0,3,0,1.0,17580.0,Company Invited,Small Business,Male,Basic,Single,Executive
